Date Time,solar_all_real_time,solar_installed_capacity,elia_day_ahead,elia_hour_ahead,elia_week_ahead
30/07/2016 13,1299.9850000000001,2952.78,1183.61,1224.64,
30/07/2016 14,1078.6150000000002,2952.78,1125.58,1152.65,
30/07/2016 15,845.8425000000001,2952.78,1016.9600000000002,1030.7775,
30/07/2016 16,585.2875,2952.78,884.8275,881.4300000000001,
30/07/2016 17,529.8975,2952.78,706.6,685.5075,
30/07/2016 18,350.1675,2952.78,498.265,477.1925,
30/07/2016 19,176.1975,2952.78,280.72,267.8875,
30/07/2016 20,63.5425,2952.78,95.31499999999998,89.4225,
30/07/2016 21,2.9200000000000004,2952.78,5.675000000000001,5.4,
30/07/2016 22,0.0,2952.78,0.0,0.0,
30/07/2016 23,0.0,2952.78,0.0,0.0,
31/07/2016 00,0.0,2952.78,0.0,0.0,
31/07/2016 01,0.0,2952.78,0.0,0.0,
31/07/2016 02,0.0,2952.78,0.0,0.0,
31/07/2016 03,0.0,2952.78,0.0,0.0,
31/07/2016 04,0.0,2952.78,0.0,0.0,
31/07/2016 05,0.0,2952.78,0.0,0.0,
31/07/2016 06,12.447500000000002,2952.78,21.137500000000003,12.447500000000002,
31/07/2016 07,118.205,2952.78,144.0925,118.2125,
31/07/2016 08,349.8575,2952.78,345.0225,351.58750000000003,
31/07/2016 09,547.2275,2952.78,549.725,577.0675,
31/07/2016 10,841.805,2952.78,729.68,866.1374999999999,
31/07/2016 11,1030.56,2952.78,873.8275000000001,1112.2325,
31/07/2016 12,1332.1675,2952.78,981.69,1300.7775000000001,
31/07/2016 13,1553.1,2952.78,1052.6525000000001,1398.34,
31/07/2016 14,1641.9399999999998,2952.78,1085.365,1424.3175,
31/07/2016 15,1666.6275,2952.78,1055.1075,1395.21,
31/07/2016 16,1598.8425000000002,2952.78,1044.825,1331.1975,
31/07/2016 17,1332.33,2952.78,955.665,1138.595,
31/07/2016 18,901.0175,2952.78,696.9150000000001,781.8125,
31/07/2016 19,427.115,2952.78,334.53999999999996,347.9475,
31/07/2016 20,109.5825,2952.78,99.95250000000001,97.94500000000001,
31/07/2016 21,3.7725,2952.78,7.297499999999999,7.88,
31/07/2016 22,0.0,2952.78,0.0,0.0,
31/07/2016 23,0.0,2952.78,0.0,0.0,
01/08/2016 00,0.0,2952.78,0.0,0.0,
01/08/2016 01,0.0,2952.78,0.0,0.0,
01/08/2016 02,0.0,2952.78,0.0,0.0,
01/08/2016 03,0.0,2952.78,0.0,0.0,
01/08/2016 04,0.0,2952.78,0.0,0.0,
01/08/2016 05,0.0,2952.78,0.0,0.0,
01/08/2016 06,16.8975,2952.78,29.035000000000004,16.8975,
01/08/2016 07,200.19,2952.78,206.82999999999998,200.2,
01/08/2016 08,534.9625,2952.78,558.745,538.9175,
01/08/2016 09,974.2125000000001,2952.78,960.7175,941.255,
01/08/2016 10,1338.24,2952.78,1266.6525000000001,1222.0775,
01/08/2016 11,1412.0625,2952.78,1446.0375,1344.0375,
01/08/2016 12,1415.85,2952.78,1518.205,1344.245,
01/08/2016 13,1398.9475,2952.78,1483.4825,1269.3899999999999,
01/08/2016 14,1330.3975,2952.78,1384.6774999999998,1151.4125,
01/08/2016 15,1227.0949999999998,2952.78,1233.6374999999998,981.2099999999999,
01/08/2016 16,960.3425,2952.78,1031.6475,820.7574999999999,
01/08/2016 17,597.84,2952.78,778.37,646.115,
01/08/2016 18,362.6625,2952.78,517.3075,449.05,
01/08/2016 19,194.71249999999998,2952.78,277.0975,252.26,
01/08/2016 20,49.2525,2952.78,88.1425,78.1375,
01/08/2016 21,0.8150000000000001,2952.78,4.484999999999999,3.9225000000000003,
01/08/2016 22,0.0,2952.78,0.0,0.0,
01/08/2016 23,0.0,2952.78,0.0,0.0,
02/08/2016 00,0.0,2952.78,0.0,0.0,
02/08/2016 01,0.0,2952.78,0.0,0.0,
02/08/2016 02,0.0,2952.78,0.0,0.0,
02/08/2016 03,0.0,2952.78,0.0,0.0,
02/08/2016 04,0.0,2952.78,0.0,0.0,
02/08/2016 05,0.0,2952.78,0.0,0.0,
02/08/2016 06,5.220000000000001,2952.78,3.37,5.220000000000001,
02/08/2016 07,46.34,2952.78,20.7375,46.3425,
02/08/2016 08,120.14249999999998,2952.78,48.1,120.54499999999999,
02/08/2016 09,229.1225,2952.78,79.9925,208.2475,
02/08/2016 10,346.3375,2952.78,117.2425,253.5525,
02/08/2016 11,456.26250000000005,2952.78,156.715,271.13750000000005,
02/08/2016 12,495.1325,2952.78,185.38,274.7825,
02/08/2016 13,518.5925,2952.78,200.3225,268.19,
02/08/2016 14,500.67500000000007,2952.78,206.79749999999999,246.92499999999998,
02/08/2016 15,454.7775,2952.78,199.23000000000002,207.0925,
02/08/2016 16,374.725,2952.78,171.5725,153.555,
02/08/2016 17,238.34,2952.78,133.685,105.41250000000001,
02/08/2016 18,162.37,2952.78,90.3,62.82000000000001,
02/08/2016 19,87.27250000000001,2952.78,49.22749999999999,32.515,
02/08/2016 20,19.8975,2952.78,15.640000000000002,10.8925,
02/08/2016 21,0.1225,2952.78,0.77,0.5575,
02/08/2016 22,0.0,2952.78,0.0,0.0,
02/08/2016 23,0.0,2952.78,0.0,0.0,
03/08/2016 00,0.0,2952.78,0.0,0.0,
03/08/2016 01,0.0,2952.78,0.0,0.0,
03/08/2016 02,0.0,2952.78,0.0,0.0,
03/08/2016 03,0.0,2952.78,0.0,0.0,
03/08/2016 04,0.0,2952.78,0.0,0.0,
03/08/2016 05,0.0,2952.78,0.0,0.0,
03/08/2016 06,2.005,2952.78,5.1325,2.005,
03/08/2016 07,38.835,2952.78,34.4375,38.88,
03/08/2016 08,114.12,2952.78,85.0425,114.11749999999999,
03/08/2016 09,210.10750000000002,2952.78,149.1625,216.12500000000003,
03/08/2016 10,266.8175,2952.78,216.2875,300.03000000000003,
03/08/2016 11,275.71000000000004,2952.78,274.36,345.45500000000004,
03/08/2016 12,321.54249999999996,2952.78,317.21500000000003,363.89,
03/08/2016 13,452.875,2952.78,325.36749999999995,371.45,
03/08/2016 14,450.1925,2952.78,311.3375,372.49,
03/08/2016 15,386.54,2952.78,288.5925,361.25500000000005,
03/08/2016 16,366.9625,2952.78,284.445,337.3625,
03/08/2016 17,293.21500000000003,2952.78,257.545,295.47,
03/08/2016 18,228.53499999999997,2952.78,199.9625,225.85999999999999,
03/08/2016 19,203.095,2952.78,111.64000000000001,131.6275,
03/08/2016 20,104.77,2952.78,33.3975,36.7725,
03/08/2016 21,7.7075,2952.78,1.485,1.5625,
03/08/2016 22,0.0,2952.78,0.0,0.0,
03/08/2016 23,0.0,2952.78,0.0,0.0,
04/08/2016 00,0.0,2952.78,0.0,0.0,
04/08/2016 01,0.0,2952.78,0.0,0.0,
04/08/2016 02,0.0,2952.78,0.0,0.0,
04/08/2016 03,0.0,2952.78,0.0,0.0,
04/08/2016 04,0.0,2952.78,0.0,0.0,
04/08/2016 05,0.0,2952.78,0.0,0.0,
04/08/2016 06,21.232499999999998,2952.78,19.2625,21.23,
04/08/2016 07,170.2175,2952.78,161.245,170.195,
04/08/2016 08,402.50249999999994,2952.78,411.3725,403.6775,
04/08/2016 09,618.6275,2952.78,682.8675,706.7175,
04/08/2016 10,705.4074999999999,2952.78,899.89,892.785,
04/08/2016 11,776.3299999999999,2952.78,1061.97,997.2175,
04/08/2016 12,857.9749999999999,2952.78,1159.805,1050.76,
04/08/2016 13,994.6525,2952.78,1159.9875,1084.7624999999998,
04/08/2016 14,1174.3025,2952.78,1101.9975,1088.1,
04/08/2016 15,1192.8225,2952.78,995.0975000000001,1027.185,
04/08/2016 16,1005.2525,2952.78,842.6200000000001,918.1650000000001,
04/08/2016 17,978.0275,2952.78,655.7475,737.91,
04/08/2016 18,705.0074999999999,2952.78,445.5,499.7125,
04/08/2016 19,390.18249999999995,2952.78,239.0075,254.75,
04/08/2016 20,118.6075,2952.78,71.3525,73.33,
04/08/2016 21,3.895,2952.78,2.7625,2.975,
04/08/2016 22,0.0,2952.78,0.0,0.0,
04/08/2016 23,0.0,2952.78,0.0,0.0,
05/08/2016 00,0.0,2952.78,0.0,0.0,
05/08/2016 01,0.0,2952.78,0.0,0.0,
05/08/2016 02,0.0,2952.78,0.0,0.0,
05/08/2016 03,0.0,2952.78,0.0,0.0,
05/08/2016 04,0.0,2952.78,0.0,0.0,
05/08/2016 05,0.0,2952.78,0.0,0.0,
05/08/2016 06,14.14,2952.78,19.052500000000002,14.14,
05/08/2016 07,160.45749999999998,2952.78,165.865,160.2425,
05/08/2016 08,432.8299999999999,2952.78,471.47499999999997,429.6075000000001,
05/08/2016 09,780.2825,2952.78,830.4,763.8975,
05/08/2016 10,1045.3725,2952.78,1188.25,1111.72,
05/08/2016 11,1153.2675,2952.78,1477.1275,1363.7375,
05/08/2016 12,1221.1599999999999,2952.78,1674.485,1495.8125,
05/08/2016 13,1291.1775,2952.78,1746.9524999999999,1533.3925,
05/08/2016 14,1394.375,2952.78,1715.9775,1495.685,
05/08/2016 15,1308.7549999999999,2952.78,1586.3574999999998,1388.3425,
05/08/2016 16,1209.8500000000001,2952.78,1354.5349999999999,1213.1725,
05/08/2016 17,1023.12,2952.78,1040.1625000000001,956.7175000000001,
05/08/2016 18,662.0050000000001,2952.78,664.4100000000001,631.2775,
05/08/2016 19,312.90000000000003,2952.78,296.54,291.3725,
05/08/2016 20,92.5125,2952.78,80.0025,80.1625,
05/08/2016 21,1.7725000000000002,2952.78,3.035,3.0175,
05/08/2016 22,0.0,2952.78,0.0,0.0,
05/08/2016 23,0.0,2952.78,0.0,0.0,
06/08/2016 00,0.0,2952.78,0.0,0.0,
06/08/2016 01,0.0,2952.78,0.0,0.0,
06/08/2016 02,0.0,2952.78,0.0,0.0,
06/08/2016 03,0.0,2952.78,0.0,0.0,
06/08/2016 04,0.0,2952.78,0.0,0.0,
06/08/2016 05,0.0,2952.78,0.0,0.0,
06/08/2016 06,9.885,2952.78,17.435,9.895,
06/08/2016 07,178.0625,2952.78,159.9375,178.06,
06/08/2016 08,472.35249999999996,2952.78,465.1,476.22249999999997,
06/08/2016 09,816.5424999999999,2952.78,821.2725,831.95,
06/08/2016 10,1093.935,2952.78,1143.475,1165.2075,
06/08/2016 11,1301.1200000000001,2952.78,1397.055,1428.1975000000002,
06/08/2016 12,1460.12,2952.78,1562.3899999999999,1567.165,
06/08/2016 13,1646.3049999999998,2952.78,1618.9825,1621.2775,
06/08/2016 14,1698.0749999999998,2952.78,1577.575,1592.0,
06/08/2016 15,1605.1925,2952.78,1461.96,1511.93,
06/08/2016 16,1340.84,2952.78,1318.2275000000002,1339.96,
06/08/2016 17,1172.43,2952.78,1081.125,1100.635,
06/08/2016 18,796.99,2952.78,717.5875,717.1125,
06/08/2016 19,378.43,2952.78,301.5025,304.51,
06/08/2016 20,88.25,2952.78,74.0,76.485,
06/08/2016 21,2.1725,2952.78,2.7825,2.775,
06/08/2016 22,0.0,2952.78,0.0,0.0,
06/08/2016 23,0.0,2952.78,0.0,0.0,
07/08/2016 00,0.0,2952.78,0.0,0.0,
07/08/2016 01,0.0,2952.78,0.0,0.0,
07/08/2016 02,0.0,2952.78,0.0,0.0,
07/08/2016 03,0.0,2952.78,0.0,0.0,
07/08/2016 04,0.0,2952.78,0.0,0.0,
07/08/2016 05,0.0,2952.78,0.0,0.0,
07/08/2016 06,17.5775,2952.78,18.195,17.5775,
07/08/2016 07,204.245,2952.78,176.49,204.255,
07/08/2016 08,583.6525,2952.78,589.8075,588.21,
07/08/2016 09,960.71,2952.78,1064.4175,1012.67,
07/08/2016 10,1212.8725,2952.78,1403.7150000000001,1344.6874999999998,
07/08/2016 11,1291.1699999999998,2952.78,1587.6574999999998,1502.4424999999999,
07/08/2016 12,1363.3899999999999,2952.78,1640.0774999999999,1494.91,
07/08/2016 13,1239.3175,2952.78,1575.5975,1395.8525,
07/08/2016 14,1309.0625,2952.78,1425.685,1230.31,
07/08/2016 15,1213.78,2952.78,1216.0025,1011.9,
07/08/2016 16,1064.2075,2952.78,1009.055,829.8625,
07/08/2016 17,828.955,2952.78,780.98,629.5375,
07/08/2016 18,501.775,2952.78,517.25,401.40250000000003,
07/08/2016 19,240.825,2952.78,249.35999999999999,193.7125,
07/08/2016 20,58.535000000000004,2952.78,65.14,54.42250000000001,
07/08/2016 21,0.8,2952.78,1.6875,1.4975,
07/08/2016 22,0.0,2952.78,0.0,0.0,
07/08/2016 23,0.0,2952.78,0.0,0.0,
08/08/2016 00,0.0,2952.78,0.0,0.0,
08/08/2016 01,0.0,2952.78,0.0,0.0,
08/08/2016 02,0.0,2952.78,0.0,0.0,
08/08/2016 03,0.0,2952.78,0.0,0.0,
08/08/2016 04,0.0,2952.78,0.0,0.0,
08/08/2016 05,0.0,2952.78,0.0,0.0,
08/08/2016 06,14.2125,2952.78,13.075,14.2125,
08/08/2016 07,148.1925,2952.78,140.7775,148.2125,
08/08/2016 08,354.21250000000003,2952.78,385.56750000000005,357.2975,
08/08/2016 09,560.855,2952.78,646.1475,580.73,
08/08/2016 10,660.035,2952.78,879.3575000000001,840.0,
08/08/2016 11,937.0174999999999,2952.78,1063.4675,1040.2075,
08/08/2016 12,1196.4,2952.78,1208.5425,1184.6,
08/08/2016 13,1538.0249999999999,2952.78,1356.6399999999999,1351.6675,
08/08/2016 14,1747.36,2952.78,1470.8725,1466.5149999999999,
08/08/2016 15,1657.31,2952.78,1489.0200000000002,1474.375,
08/08/2016 16,1476.8000000000002,2952.78,1316.555,1299.4750000000001,
08/08/2016 17,1144.9575,2952.78,1024.405,998.5799999999999,
08/08/2016 18,737.8075,2952.78,650.9225000000001,627.84,
08/08/2016 19,342.3075,2952.78,289.93,279.16,
08/08/2016 20,71.595,2952.78,74.70500000000001,70.4675,
08/08/2016 21,1.13,2952.78,1.7,1.6775,
08/08/2016 22,0.0,2952.78,0.0,0.0,
08/08/2016 23,0.0,2952.78,0.0,0.0,
09/08/2016 00,0.0,2952.78,0.0,0.0,
09/08/2016 01,0.0,2952.78,0.0,0.0,
09/08/2016 02,0.0,2952.78,0.0,0.0,
09/08/2016 03,0.0,2952.78,0.0,0.0,
09/08/2016 04,0.0,2952.78,0.0,0.0,
09/08/2016 05,0.0,2952.78,0.0,0.0,
09/08/2016 06,10.93,2952.78,15.407499999999999,10.93,
09/08/2016 07,181.10250000000002,2952.78,165.78,181.11,
09/08/2016 08,587.1999999999999,2952.78,554.7574999999999,592.255,
09/08/2016 09,1077.695,2952.78,1017.0325,1127.9650000000001,
09/08/2016 10,1385.7,2952.78,1369.6074999999998,1481.495,
09/08/2016 11,1513.7525,2952.78,1568.155,1680.915,
09/08/2016 12,1428.7075,2952.78,1656.6975000000002,1754.6125,
09/08/2016 13,1232.745,2952.78,1669.7475,1737.295,
09/08/2016 14,1170.27,2952.78,1610.7024999999999,1630.8050000000003,
09/08/2016 15,1334.585,2952.78,1483.06,1454.0075,
09/08/2016 16,1258.825,2952.78,1296.275,1268.745,
09/08/2016 17,956.0374999999999,2952.78,1020.7825,1017.8424999999999,
09/08/2016 18,710.1125,2952.78,658.1274999999999,668.28,
09/08/2016 19,350.495,2952.78,284.45500000000004,294.1175,
09/08/2016 20,73.7825,2952.78,68.305,73.32000000000001,
09/08/2016 21,0.9825,2952.78,1.4125,1.585,
09/08/2016 22,0.0,2952.78,0.0,0.0,
09/08/2016 23,0.0,2952.78,0.0,0.0,
10/08/2016 00,0.0,2952.78,0.0,0.0,
10/08/2016 01,0.0,2952.78,0.0,0.0,
10/08/2016 02,0.0,2952.78,0.0,0.0,
10/08/2016 03,0.0,2952.78,0.0,0.0,
10/08/2016 04,0.0,2952.78,0.0,0.0,
10/08/2016 05,0.0,2952.78,0.0,0.0,
10/08/2016 06,4.73,2952.78,11.684999999999999,4.73,
10/08/2016 07,107.8825,2952.78,131.07,107.88499999999999,
10/08/2016 08,296.0225,2952.78,352.4075,297.15999999999997,
10/08/2016 09,493.36,2952.78,578.5374999999999,533.015,
10/08/2016 10,711.6925,2952.78,819.425,832.73,
10/08/2016 11,942.6949999999999,2952.78,1058.1825,1086.8675,
10/08/2016 12,1094.3525,2952.78,1246.9675,1282.1475,
10/08/2016 13,843.4224999999999,2952.78,1335.8075,1384.5349999999999,
10/08/2016 14,938.58,2952.78,1356.97,1392.7424999999998,
10/08/2016 15,997.3000000000001,2952.78,1317.675,1322.8899999999999,
10/08/2016 16,1159.455,2952.78,1198.16,1203.48,
10/08/2016 17,965.955,2952.78,965.6675,986.3700000000001,
10/08/2016 18,673.9925000000001,2952.78,631.5475,652.0849999999999,
10/08/2016 19,332.89,2952.78,280.9425,280.33,
10/08/2016 20,72.92999999999999,2952.78,69.78999999999999,69.8775,
10/08/2016 21,0.39,2952.78,1.1075,1.18,
10/08/2016 22,0.0,2952.78,0.0,0.0,
10/08/2016 23,0.0,2952.78,0.0,0.0,
11/08/2016 00,0.0,2952.78,0.0,0.0,
11/08/2016 01,0.0,2952.78,0.0,0.0,
11/08/2016 02,0.0,2952.78,0.0,0.0,
11/08/2016 03,0.0,2952.78,0.0,0.0,
11/08/2016 04,0.0,2952.78,0.0,0.0,
11/08/2016 05,0.0,2952.78,0.0,0.0,
11/08/2016 06,14.145,2952.78,9.98,14.145,
11/08/2016 07,139.83249999999998,2952.78,118.67,139.8175,
11/08/2016 08,315.6625,2952.78,322.48749999999995,316.34499999999997,
11/08/2016 09,479.03999999999996,2952.78,514.77,496.995,
11/08/2016 10,526.73,2952.78,633.79,519.485,
11/08/2016 11,525.7125,2952.78,686.315,500.68499999999995,
11/08/2016 12,557.8025,2952.78,680.215,446.1775,
11/08/2016 13,579.2399999999999,2952.78,582.0325,385.24249999999995,
11/08/2016 14,459.40999999999997,2952.78,446.2125,317.69,
11/08/2016 15,390.685,2952.78,310.56,248.46499999999997,
11/08/2016 16,343.79249999999996,2952.78,226.81,200.7575,
11/08/2016 17,260.0775,2952.78,150.3725,151.49,
11/08/2016 18,193.7875,2952.78,84.705,99.91,
11/08/2016 19,83.4625,2952.78,41.3675,49.707499999999996,
11/08/2016 20,18.189999999999998,2952.78,10.915000000000001,12.584999999999999,
11/08/2016 21,0.0975,2952.78,0.14,0.1625,
11/08/2016 22,0.0,2952.78,0.0,0.0,
11/08/2016 23,0.0,2952.78,0.0,0.0,
12/08/2016 00,0.0,2952.78,0.0,0.0,
12/08/2016 01,0.0,2952.78,0.0,0.0,
12/08/2016 02,0.0,2952.78,0.0,0.0,
12/08/2016 03,0.0,2952.78,0.0,0.0,
12/08/2016 04,0.0,2952.78,0.0,0.0,
12/08/2016 05,0.0,2952.78,0.0,0.0,
12/08/2016 06,3.99,2952.78,8.469999999999999,3.99,
12/08/2016 07,114.01500000000001,2952.78,116.9725,114.01750000000001,
12/08/2016 08,383.7725,2952.78,342.6875,388.03499999999997,
12/08/2016 09,712.885,2952.78,607.215,713.39,
12/08/2016 10,809.8974999999999,2952.78,829.8425000000001,926.3825,
12/08/2016 11,822.3375,2952.78,987.0025,1100.1875,
12/08/2016 12,947.75,2952.78,1093.48,1235.995,
12/08/2016 13,1129.7350000000001,2952.78,1180.5175,1341.175,
12/08/2016 14,1233.0849999999998,2952.78,1223.4775,1391.5049999999999,
12/08/2016 15,1281.7175,2952.78,1202.0125,1358.715,
12/08/2016 16,1266.4825,2952.78,1095.1399999999999,1202.48,
12/08/2016 17,1020.8299999999999,2952.78,887.1324999999999,947.9725,
12/08/2016 18,668.01,2952.78,590.4424999999999,608.4775,
12/08/2016 19,297.515,2952.78,267.43,269.21,
12/08/2016 20,58.82,2952.78,61.25,61.18500000000001,
12/08/2016 21,0.47,2952.78,0.5725,0.5625,
12/08/2016 22,0.0,2952.78,0.0,0.0,
12/08/2016 23,0.0,2952.78,0.0,0.0,
13/08/2016 00,0.0,2952.78,0.0,0.0,
13/08/2016 01,0.0,2952.78,0.0,0.0,
13/08/2016 02,0.0,2952.78,0.0,0.0,
13/08/2016 03,0.0,2952.78,0.0,0.0,
13/08/2016 04,0.0,2952.78,0.0,0.0,
13/08/2016 05,0.0,2952.78,0.0,0.0,
13/08/2016 06,10.21,2952.78,10.344999999999999,10.21,
13/08/2016 07,162.16,2952.78,143.33249999999998,162.16500000000002,
13/08/2016 08,407.6625,2952.78,445.42749999999995,410.8275,
13/08/2016 09,778.1850000000001,2952.78,813.9975000000001,776.935,
13/08/2016 10,1269.1875,2952.78,1206.9075,1197.2375,
13/08/2016 11,1595.8575,2952.78,1529.555,1551.045,
13/08/2016 12,1807.7325,2952.78,1760.99,1801.445,
13/08/2016 13,1940.7475,2952.78,1851.0774999999999,1899.8775,
13/08/2016 14,1893.5675,2952.78,1837.3049999999998,1903.58,
13/08/2016 15,1681.9550000000002,2952.78,1725.1925,1805.625,
13/08/2016 16,1423.3675,2952.78,1485.4325,1558.1125,
13/08/2016 17,1109.93,2952.78,1134.9025000000001,1191.0725,
13/08/2016 18,717.145,2952.78,666.35,698.5274999999999,
13/08/2016 19,323.32000000000005,2952.78,258.865,262.7025,
13/08/2016 20,69.95,2952.78,54.26250000000001,54.8725,
13/08/2016 21,0.1675,2952.78,0.335,0.3325,
13/08/2016 22,0.0,2952.78,0.0,0.0,
13/08/2016 23,0.0,2952.78,0.0,0.0,
14/08/2016 00,0.0,2952.78,0.0,0.0,
14/08/2016 01,0.0,2952.78,0.0,0.0,
14/08/2016 02,0.0,2952.78,0.0,0.0,
14/08/2016 03,0.0,2952.78,0.0,0.0,
14/08/2016 04,0.0,2952.78,0.0,0.0,
14/08/2016 05,0.0,2952.78,0.0,0.0,
14/08/2016 06,6.41,2952.78,9.0475,6.41,
14/08/2016 07,134.4525,2952.78,135.96,134.4675,
14/08/2016 08,348.8125,2952.78,415.08500000000004,351.455,
14/08/2016 09,621.545,2952.78,751.45,595.7824999999999,
14/08/2016 10,864.8274999999999,2952.78,1092.595,886.2625,
14/08/2016 11,1181.0049999999999,2952.78,1379.865,1182.6225,
14/08/2016 12,1478.9474999999998,2952.78,1585.8575,1395.78,
14/08/2016 13,1565.0975,2952.78,1665.825,1510.615,
14/08/2016 14,1592.645,2952.78,1634.2125,1522.645,
14/08/2016 15,1540.7725,2952.78,1507.0825,1441.0425,
14/08/2016 16,1272.525,2952.78,1317.565,1242.6075,
14/08/2016 17,981.7025,2952.78,1032.485,957.9775,
14/08/2016 18,613.1624999999999,2952.78,641.8375,601.715,
14/08/2016 19,268.8575,2952.78,258.0075,256.4575,
14/08/2016 20,53.4725,2952.78,52.87,53.825,
14/08/2016 21,0.1675,2952.78,0.1675,0.1625,
14/08/2016 22,0.0,2952.78,0.0,0.0,
14/08/2016 23,0.0,2952.78,0.0,0.0,
15/08/2016 00,0.0,2952.78,0.0,0.0,
15/08/2016 01,0.0,2952.78,0.0,0.0,
15/08/2016 02,0.0,2952.78,0.0,0.0,
15/08/2016 03,0.0,2952.78,0.0,0.0,
15/08/2016 04,0.0,2952.78,0.0,0.0,
15/08/2016 05,0.0,2952.78,0.0,0.0,
15/08/2016 06,6.0525,2952.78,9.7825,6.0525,
15/08/2016 07,153.84,2952.78,151.1475,153.88,
15/08/2016 08,532.7075,2952.78,562.245,538.1424999999999,
15/08/2016 09,1065.025,2952.78,1076.5700000000002,1048.9925,
15/08/2016 10,1555.465,2952.78,1493.4099999999999,1507.005,
15/08/2016 11,1811.4675,2952.78,1772.34,1817.9575,
15/08/2016 12,1864.8025,2952.78,1914.09,1961.2175,
15/08/2016 13,1890.8775,2952.78,1954.275,1990.6525,
15/08/2016 14,1969.2225,2952.78,1902.435,1965.3825,
15/08/2016 15,1939.6100000000001,2952.78,1770.19,1871.7399999999998,
15/08/2016 16,1691.83,2952.78,1560.9025000000001,1654.0625,
15/08/2016 17,1285.1975,2952.78,1235.365,1291.0175,
15/08/2016 18,785.05,2952.78,735.2,757.79,
15/08/2016 19,310.4425,2952.78,253.26999999999998,252.6325,
15/08/2016 20,50.817499999999995,2952.78,47.269999999999996,46.3475,
15/08/2016 21,0.0625,2952.78,0.075,0.075,
15/08/2016 22,0.0,2952.78,0.0,0.0,
15/08/2016 23,0.0,2952.78,0.0,0.0,
16/08/2016 00,0.0,2952.78,0.0,0.0,
16/08/2016 01,0.0,2952.78,0.0,0.0,
16/08/2016 02,0.0,2952.78,0.0,0.0,
16/08/2016 03,0.0,2952.78,0.0,0.0,
16/08/2016 04,0.0,2952.78,0.0,0.0,
16/08/2016 05,0.0,2952.78,0.0,0.0,
16/08/2016 06,8.27,2952.78,9.0625,8.27,
16/08/2016 07,170.33249999999998,2952.78,149.0925,170.365,
16/08/2016 08,524.205,2952.78,570.5125,529.0649999999999,
16/08/2016 09,957.385,2952.78,1105.4825,984.7124999999999,
16/08/2016 10,1378.44,2952.78,1554.7125,1441.0575,
16/08/2016 11,1743.185,2952.78,1865.4275000000002,1776.9924999999998,
16/08/2016 12,2041.3875000000003,2952.78,2037.7,1980.7375,
16/08/2016 13,2133.375,2952.78,2083.9249999999997,2050.09,
16/08/2016 14,2088.37,2952.78,2031.085,2002.1725,
16/08/2016 15,1936.3600000000001,2952.78,1878.0874999999999,1846.3875,
16/08/2016 16,1656.4450000000002,2952.78,1625.8225,1576.6825,
16/08/2016 17,1246.3474999999999,2952.78,1242.9225,1184.7124999999999,
16/08/2016 18,754.395,2952.78,717.5849999999999,693.7450000000001,
16/08/2016 19,296.825,2952.78,249.67749999999998,258.0725,
16/08/2016 20,45.574999999999996,2952.78,46.345000000000006,49.442499999999995,
16/08/2016 21,0.0025,2952.78,0.015,0.015,
16/08/2016 22,0.0,2952.78,0.0,0.0,
16/08/2016 23,0.0,2952.78,0.0,0.0,
17/08/2016 00,0.0,2952.78,0.0,0.0,
17/08/2016 01,0.0,2952.78,0.0,0.0,
17/08/2016 02,0.0,2952.78,0.0,0.0,
17/08/2016 03,0.0,2952.78,0.0,0.0,
17/08/2016 04,0.0,2952.78,0.0,0.0,
17/08/2016 05,0.0,2952.78,0.0,0.0,
17/08/2016 06,5.83,2952.78,8.45,5.83,
17/08/2016 07,158.26749999999998,2952.78,153.34,158.285,
17/08/2016 08,553.9175,2952.78,538.0225,561.4875,
17/08/2016 09,1062.8225,2952.78,1006.3,1072.98,
17/08/2016 10,1519.8674999999998,2952.78,1439.2025,1518.425,
17/08/2016 11,1844.3225,2952.78,1762.9099999999999,1839.895,
17/08/2016 12,2035.8575,2952.78,1958.0500000000002,2020.2075,
17/08/2016 13,2098.105,2952.78,2034.455,2067.615,
17/08/2016 14,2043.3975,2952.78,1996.6525,1995.415,
17/08/2016 15,1871.565,2952.78,1844.365,1818.27,
17/08/2016 16,1579.0225,2952.78,1570.1274999999998,1533.3725,
17/08/2016 17,1178.735,2952.78,1177.7,1140.8174999999999,
17/08/2016 18,702.15,2952.78,689.6100000000001,668.4675,
17/08/2016 19,275.21750000000003,2952.78,251.23499999999999,250.0625,
17/08/2016 20,43.225,2952.78,44.995,45.900000000000006,
17/08/2016 21,0.0,2952.78,0.0,0.0,
17/08/2016 22,0.0,2952.78,0.0,0.0,
17/08/2016 23,0.0,2952.78,0.0,0.0,
18/08/2016 00,0.0,2952.78,0.0,0.0,
18/08/2016 01,0.0,2952.78,0.0,0.0,
18/08/2016 02,0.0,2952.78,0.0,0.0,
18/08/2016 03,0.0,2952.78,0.0,0.0,
18/08/2016 04,0.0,2952.78,0.0,0.0,
18/08/2016 05,0.0,2952.78,0.0,0.0,
18/08/2016 06,7.275,2952.78,5.380000000000001,7.275,
18/08/2016 07,166.01749999999998,2952.78,109.9225,166.0375,
18/08/2016 08,462.3975,2952.78,347.385,466.565,
18/08/2016 09,765.7525,2952.78,586.5875,752.085,
18/08/2016 10,1088.5925,2952.78,791.7,1003.325,
18/08/2016 11,1360.7225,2952.78,953.505,1227.63,
18/08/2016 12,1571.47,2952.78,1062.5475000000001,1404.3200000000002,
