Date Time,load_all_real_time,elia_day_ahead
02/02/2018 13,12461.8575,12252.9475
02/02/2018 14,12376.574999999999,12119.5075
02/02/2018 15,12298.555,11922.634999999998
02/02/2018 16,12118.29,11994.205
02/02/2018 17,12300.4825,12182.1375
02/02/2018 18,12603.98,12171.005
02/02/2018 19,12165.267499999998,11794.67
02/02/2018 20,11724.035000000002,11354.612500000001
02/02/2018 21,11105.0225,10841.1125
02/02/2018 22,11244.975,10894.619999999999
02/02/2018 23,11262.395,10824.535
03/02/2018 00,10821.522500000001,10408.735
03/02/2018 01,10234.7725,9920.585000000001
03/02/2018 02,9756.7175,9439.557499999999
03/02/2018 03,9531.6375,9111.7825
03/02/2018 04,9397.725,9028.8225
03/02/2018 05,9414.365,8981.3275
03/02/2018 06,9704.29,9327.997500000001
03/02/2018 07,10017.8275,9631.1075
03/02/2018 08,10510.98,10175.275
03/02/2018 09,11015.8075,10780.255000000001
03/02/2018 10,11472.945,11005.822499999998
03/02/2018 11,11638.43,11360.505
03/02/2018 12,11524.1325,11263.0525
03/02/2018 13,11385.4275,11036.665
03/02/2018 14,11141.6175,10835.1575
03/02/2018 15,11087.505,10731.662499999999
03/02/2018 16,11049.9425,10712.2075
03/02/2018 17,11434.464999999998,10932.365
03/02/2018 18,11837.8225,11728.6825
03/02/2018 19,11423.6075,11118.710000000001
03/02/2018 20,11018.615,10602.6425
03/02/2018 21,10547.1075,10216.172499999999
03/02/2018 22,10545.7925,10263.31
03/02/2018 23,10511.485,10274.5125
04/02/2018 00,10238.785,9645.19
04/02/2018 01,9664.619999999999,9438.922499999999
04/02/2018 02,9348.942500000001,8981.429999999998
04/02/2018 03,9007.225,8740.342499999999
04/02/2018 04,8958.55,8591.482499999998
04/02/2018 05,9084.494999999999,8749.48
04/02/2018 06,9274.035,8966.945000000002
04/02/2018 07,9387.195,9075.595
04/02/2018 08,9745.307499999999,9325.8575
04/02/2018 09,10383.2025,9908.2075
04/02/2018 10,10708.2125,10455.895
04/02/2018 11,10659.7375,10719.1525
04/02/2018 12,10637.4675,10485.8275
04/02/2018 13,10516.717499999999,10092.35
04/02/2018 14,10223.795,9932.89
04/02/2018 15,10165.7875,9790.2575
04/02/2018 16,10348.9375,9869.252499999999
04/02/2018 17,10858.54,10457.372500000001
04/02/2018 18,11772.0475,11382.0525
04/02/2018 19,11491.16,11305.449999999999
04/02/2018 20,11148.845,10739.279999999999
04/02/2018 21,10734.035,10269.4325
04/02/2018 22,10714.532500000001,10315.16
04/02/2018 23,10680.3175,10276.49
05/02/2018 00,10319.4725,9781.4975
05/02/2018 01,10008.975,9495.675000000001
05/02/2018 02,9551.4225,9152.575
05/02/2018 03,9371.045,8861.835
05/02/2018 04,9399.375,8961.02
05/02/2018 05,9938.9225,9497.95
05/02/2018 06,11186.6375,10798.3025
05/02/2018 07,12233.0975,11763.045
05/02/2018 08,12449.012499999999,12258.735
05/02/2018 09,12594.817500000001,12231.900000000001
05/02/2018 10,12383.4075,12183.6325
05/02/2018 11,12301.317500000001,12040.8675
05/02/2018 12,11860.8775,11695.38
05/02/2018 13,11860.3725,11502.6775
05/02/2018 14,11707.907500000001,11426.474999999999
05/02/2018 15,11702.595,11372.555
05/02/2018 16,11765.404999999999,11370.07
05/02/2018 17,12238.5775,11842.63
05/02/2018 18,12860.095,12236.307499999999
05/02/2018 19,12603.302499999998,12122.795
05/02/2018 20,12008.507500000002,11766.494999999999
05/02/2018 21,11459.96,11105.274999999998
05/02/2018 22,11525.605,11170.4225
05/02/2018 23,11491.275000000001,11079.825
06/02/2018 00,10902.297499999999,10623.825
06/02/2018 01,10524.7375,10072.2075
06/02/2018 02,10151.955,9770.6825
06/02/2018 03,10001.9875,9572.705
06/02/2018 04,10057.4,9634.612500000001
06/02/2018 05,10415.317500000001,10037.515
06/02/2018 06,11508.3825,11095.705
06/02/2018 07,12455.8325,12111.657499999998
06/02/2018 08,12596.4525,12343.13
06/02/2018 09,12806.07,12488.7675
06/02/2018 10,12820.19,12386.3275
06/02/2018 11,12893.285000000002,12468.07
06/02/2018 12,12601.155,12175.16
06/02/2018 13,12612.745,12234.2625
06/02/2018 14,12382.977499999999,12186.54
06/02/2018 15,12272.595000000001,12000.0475
06/02/2018 16,12260.015,11919.805
06/02/2018 17,12684.6025,12214.87
06/02/2018 18,13226.810000000001,13457.195
06/02/2018 19,12797.1175,12284.212500000001
06/02/2018 20,12231.0525,11442.9125
06/02/2018 21,11565.612500000001,10883.057499999999
06/02/2018 22,11596.33,10738.36
06/02/2018 23,11639.7825,10562.2775
07/02/2018 00,11133.429999999998,9923.5975
07/02/2018 01,10730.8675,9326.5475
07/02/2018 02,10419.789999999999,8952.6825
07/02/2018 03,10153.6225,8786.98
07/02/2018 04,10184.425,8593.552500000002
07/02/2018 05,10492.682499999999,9121.095000000001
07/02/2018 06,11587.7225,10319.7675
07/02/2018 07,12546.050000000001,11281.6475
07/02/2018 08,12686.039999999999,11663.7725
07/02/2018 09,12877.715,11986.335
07/02/2018 10,12854.587500000001,12056.87
07/02/2018 11,12835.1975,12290.357499999998
07/02/2018 12,12487.8275,12338.5325
07/02/2018 13,12462.09,12156.6425
07/02/2018 14,12222.8475,11935.3525
07/02/2018 15,12267.2275,11857.825
07/02/2018 16,12300.9675,11797.2075
07/02/2018 17,12623.470000000001,12285.067500000001
07/02/2018 18,13230.81,13144.867500000002
07/02/2018 19,12867.154999999999,12305.0275
07/02/2018 20,12387.32,11928.775
07/02/2018 21,11937.697499999998,11463.4175
07/02/2018 22,12003.77,11818.224999999999
07/02/2018 23,11941.5175,11554.87
08/02/2018 00,11310.1375,11202.3125
08/02/2018 01,10893.185,10494.3475
08/02/2018 02,10555.435000000001,10353.1875
08/02/2018 03,10319.605,10104.782500000001
08/02/2018 04,10262.195,10181.0725
08/02/2018 05,10655.76,10389.1375
08/02/2018 06,11798.3275,11570.8325
08/02/2018 07,12721.2775,12562.897500000001
08/02/2018 08,12896.98,12664.914999999999
08/02/2018 09,13022.592499999999,12899.785
08/02/2018 10,12903.477499999999,12840.755
08/02/2018 11,12831.6125,12792.1975
08/02/2018 12,12544.58,12309.6425
08/02/2018 13,12393.92,12389.785
08/02/2018 14,12087.662499999999,12088.51
08/02/2018 15,12005.1675,12016.474999999999
08/02/2018 16,11890.9375,11844.917499999998
08/02/2018 17,12267.805,12083.485
08/02/2018 18,12937.685,12787.46
08/02/2018 19,12443.47,12456.7575
08/02/2018 20,12028.7325,11767.737500000001
08/02/2018 21,11502.702500000001,11460.1
08/02/2018 22,11516.3975,11625.95
08/02/2018 23,11444.872500000001,11324.877499999999
09/02/2018 00,11075.1325,10861.18
09/02/2018 01,10660.234999999999,10287.857500000002
09/02/2018 02,10394.2975,10056.85
09/02/2018 03,10181.05,10034.5375
09/02/2018 04,10099.494999999999,9976.9025
09/02/2018 05,10509.287499999999,10218.4025
09/02/2018 06,11635.0075,11359.32
09/02/2018 07,12636.0325,12344.509999999998
09/02/2018 08,12590.4375,12499.625
09/02/2018 09,12755.4375,12430.14
09/02/2018 10,12742.859999999999,12436.255000000001
09/02/2018 11,12781.515,12514.724999999999
09/02/2018 12,12590.255000000001,11908.337499999998
09/02/2018 13,12575.755000000001,12507.3125
09/02/2018 14,12688.460000000001,12328.585000000001
09/02/2018 15,12720.8975,12258.214999999998
09/02/2018 16,12577.52,12095.9525
09/02/2018 17,12763.7575,12362.347500000002
09/02/2018 18,13041.28,12740.5
09/02/2018 19,12551.182499999999,12254.6825
09/02/2018 20,11953.672499999999,11742.089999999998
09/02/2018 21,11394.97,11075.555
09/02/2018 22,11562.98,11354.6025
09/02/2018 23,11655.855000000001,11331.86
10/02/2018 00,11139.525000000001,10930.485
10/02/2018 01,10580.6925,10300.810000000001
10/02/2018 02,10137.880000000001,9905.087500000001
10/02/2018 03,9928.03,9523.925
10/02/2018 04,9743.5975,9405.3375
10/02/2018 05,9818.5025,9368.92
10/02/2018 06,10069.045,9698.78
10/02/2018 07,10264.02,9941.14
10/02/2018 08,10758.4825,10430.7
10/02/2018 09,11266.550000000001,11004.85
10/02/2018 10,11404.2275,11245.862500000001
10/02/2018 11,11307.622500000001,11294.435000000001
10/02/2018 12,11104.707499999999,11069.789999999999
10/02/2018 13,10750.225,10735.9975
10/02/2018 14,10504.34,10443.655
10/02/2018 15,10485.112500000001,10229.647500000001
10/02/2018 16,10407.27,10285.905
10/02/2018 17,10804.17,10507.6825
10/02/2018 18,11433.0075,11285.8825
10/02/2018 19,11233.45,10854.05
10/02/2018 20,10546.345000000001,10541.865
10/02/2018 21,9990.825,9933.205
10/02/2018 22,10157.905,9890.630000000001
10/02/2018 23,10361.242499999998,10017.927500000002
11/02/2018 00,9855.125,9728.2375
11/02/2018 01,9495.747500000001,9297.865
11/02/2018 02,9100.9975,8942.1475
11/02/2018 03,8863.072499999998,8716.6325
11/02/2018 04,8821.1975,8617.785
11/02/2018 05,8776.9975,8724.6275
11/02/2018 06,8944.522500000001,8785.5175
11/02/2018 07,9019.955,8950.6575
11/02/2018 08,9325.5775,9235.0775
11/02/2018 09,9904.4975,9773.695
11/02/2018 10,10187.005000000001,10260.0075
11/02/2018 11,10446.205,10413.54
11/02/2018 12,10469.42,10451.552500000002
11/02/2018 13,10069.7275,10136.475
11/02/2018 14,9742.795,9745.404999999999
11/02/2018 15,9721.22,9598.029999999999
11/02/2018 16,9713.7525,9667.4225
11/02/2018 17,10204.01,10084.132500000002
11/02/2018 18,11137.385,11029.650000000001
11/02/2018 19,11021.4125,11029.1125
11/02/2018 20,10645.289999999999,10592.157500000001
11/02/2018 21,10309.31,10165.247500000001
11/02/2018 22,10356.845,10321.045
11/02/2018 23,10416.914999999999,10151.125
12/02/2018 00,10186.79,9781.6775
12/02/2018 01,9841.785000000002,9549.42
12/02/2018 02,9488.890000000001,9143.8525
12/02/2018 03,9335.1625,9005.512499999999
12/02/2018 04,9415.0125,9064.1175
12/02/2018 05,9902.0175,9555.8975
12/02/2018 06,10972.4525,10857.89
12/02/2018 07,11799.062500000002,11602.6175
12/02/2018 08,12192.77,11807.8225
12/02/2018 09,12447.122500000001,11997.93
12/02/2018 10,12373.7475,12022.3175
12/02/2018 11,12288.547499999999,12061.86
12/02/2018 12,12154.825,11840.35
12/02/2018 13,12153.619999999999,11756.925
12/02/2018 14,11897.1325,11636.8075
12/02/2018 15,11968.9175,11538.3225
12/02/2018 16,11779.3625,11515.557499999999
12/02/2018 17,12058.5625,11884.3275
12/02/2018 18,12678.4075,12221.3
12/02/2018 19,12403.147500000001,12035.522500000001
12/02/2018 20,11793.995,11481.855
12/02/2018 21,11223.532500000001,10874.0975
12/02/2018 22,11290.9925,11073.472500000002
12/02/2018 23,11303.0775,10952.8675
13/02/2018 00,10944.695000000002,10633.3325
13/02/2018 01,10555.85,10163.49
13/02/2018 02,10178.577500000001,9898.9725
13/02/2018 03,9836.08,9768.2575
13/02/2018 04,9974.42,9513.6375
13/02/2018 05,10427.82,10108.8725
13/02/2018 06,11292.6425,11243.0
13/02/2018 07,11949.919999999998,11938.36
13/02/2018 08,12132.515,11891.467499999999
13/02/2018 09,12251.68,12053.325
13/02/2018 10,12079.7075,11914.775
13/02/2018 11,12005.842499999999,11871.0
13/02/2018 12,11587.5425,11489.7325
13/02/2018 13,11648.83,11385.6575
13/02/2018 14,11453.130000000001,11339.5525
13/02/2018 15,11476.0275,11224.060000000001
13/02/2018 16,11582.622500000001,11175.3575
13/02/2018 17,11986.605,11639.024999999998
13/02/2018 18,12603.2775,12209.074999999999
13/02/2018 19,12396.032500000001,11958.009999999998
13/02/2018 20,11933.2975,11514.4625
13/02/2018 21,11383.947499999998,10992.9525
13/02/2018 22,11493.4,11135.925
13/02/2018 23,11410.055,11106.605000000001
14/02/2018 00,10963.025,10465.2375
14/02/2018 01,10580.0725,10150.762499999999
14/02/2018 02,10227.2175,9822.605
14/02/2018 03,10012.1625,9721.2225
14/02/2018 04,10046.8475,9804.3025
14/02/2018 05,10460.95,10167.2875
14/02/2018 06,11478.6475,11274.335
14/02/2018 07,12162.467499999999,12065.567500000001
14/02/2018 08,12420.3225,12029.1525
14/02/2018 09,12601.467499999999,12231.88
14/02/2018 10,12395.0275,12203.6925
14/02/2018 11,12255.655,12093.3175
14/02/2018 12,11841.897500000001,11757.244999999999
14/02/2018 13,11778.76,12363.785
14/02/2018 14,11620.285,12188.105
14/02/2018 15,11816.785,12130.0275
14/02/2018 16,11875.9625,11950.234999999999
14/02/2018 17,11932.3225,11674.317500000001
14/02/2018 18,12438.3075,12133.505000000001
14/02/2018 19,12178.970000000001,11780.0425
14/02/2018 20,11664.3475,11453.800000000001
14/02/2018 21,11113.37,10907.045
14/02/2018 22,11201.725000000002,11031.11
14/02/2018 23,11217.2725,10860.419999999998
15/02/2018 00,10732.07,10438.8975
15/02/2018 01,10289.779999999999,9883.7175
15/02/2018 02,9979.015000000001,9716.9375
15/02/2018 03,9710.285,9492.485
15/02/2018 04,9761.7775,9463.852499999999
15/02/2018 05,10159.7175,9881.31
15/02/2018 06,11070.785,11032.7425
15/02/2018 07,11663.4975,11666.060000000001
15/02/2018 08,12067.05,11551.105
15/02/2018 09,12404.775000000001,11965.465
15/02/2018 10,12590.314999999999,12048.77
15/02/2018 11,12689.3125,12351.612500000001
15/02/2018 12,12456.0875,12127.5975
15/02/2018 13,12397.939999999999,12070.695
15/02/2018 14,12101.285,11852.0075
15/02/2018 15,12014.995,11779.625
15/02/2018 16,11816.8025,11582.01
15/02/2018 17,11794.23,11744.1325
15/02/2018 18,12490.635,12055.109999999999
15/02/2018 19,12396.585,11911.01
15/02/2018 20,11773.039999999999,11549.6475
15/02/2018 21,11203.222500000002,10867.1425
15/02/2018 22,11247.750000000002,10986.630000000001
15/02/2018 23,11239.042500000001,10817.77
16/02/2018 00,10571.1625,10474.914999999999
16/02/2018 01,10168.795,9800.3375
16/02/2018 02,9838.02,9554.9325
16/02/2018 03,9704.407500000001,9415.185000000001
16/02/2018 04,9737.43,9556.067500000001
16/02/2018 05,10115.085,9942.1375
16/02/2018 06,11126.48,10971.087500000001
16/02/2018 07,11920.8125,11750.720000000001
16/02/2018 08,12116.52,11782.005000000001
16/02/2018 09,12228.8475,11985.675
16/02/2018 10,12201.72,11840.0775
16/02/2018 11,12122.932499999999,11945.0125
16/02/2018 12,11901.6075,11488.929999999998
16/02/2018 13,11672.8475,11487.950000000003
16/02/2018 14,11393.23,11157.994999999999
16/02/2018 15,11358.465,11090.235
16/02/2018 16,11307.62,11007.3825
16/02/2018 17,11570.012499999999,11297.845
16/02/2018 18,12276.33,11799.482500000002
16/02/2018 19,12059.9775,11715.385
16/02/2018 20,11658.6225,11237.1775
16/02/2018 21,11048.425,10840.224999999999
16/02/2018 22,11234.3075,10875.855
16/02/2018 23,11224.885,10915.065
17/02/2018 00,10721.345,10416.0175
17/02/2018 01,10223.649999999998,9912.775
17/02/2018 02,9825.73,9524.005000000001
17/02/2018 03,9420.385,9353.8375
17/02/2018 04,9290.5625,9060.544999999998
17/02/2018 05,9241.0275,9112.7925
17/02/2018 06,9548.915,9322.2925
17/02/2018 07,9795.8125,9560.13
17/02/2018 08,10225.4375,10067.265000000001
17/02/2018 09,10854.6175,10560.835000000001
17/02/2018 10,11017.869999999999,10814.265
17/02/2018 11,11074.23,10817.7075
17/02/2018 12,10964.130000000001,10670.7775
17/02/2018 13,10589.51,10497.2275
17/02/2018 14,10162.21,9994.495
17/02/2018 15,10067.1075,9826.0725
17/02/2018 16,10062.35,9829.18
17/02/2018 17,10421.260000000002,10185.4025
17/02/2018 18,11270.697500000002,10857.165
17/02/2018 19,11260.404999999999,10852.465
17/02/2018 20,10875.855,10443.079999999998
17/02/2018 21,10419.602499999999,10040.385000000002
17/02/2018 22,10592.16,10229.1025
17/02/2018 23,10669.212500000001,10298.490000000002
18/02/2018 00,10255.477499999999,9837.88
18/02/2018 01,9841.5625,9497.125
18/02/2018 02,9384.8925,9028.135
18/02/2018 03,9155.0125,8725.414999999999
18/02/2018 04,9049.9,8675.3125
18/02/2018 05,9120.9475,8663.94
18/02/2018 06,9278.695,8930.650000000001
18/02/2018 07,9218.224999999999,8942.425
18/02/2018 08,9605.32,9224.647500000001
18/02/2018 09,9994.605,9847.165
18/02/2018 10,10193.485,9968.6
18/02/2018 11,10372.529999999999,10057.585
18/02/2018 12,10232.8125,10119.615
18/02/2018 13,9834.7375,9547.225
18/02/2018 14,9588.97,9325.385
18/02/2018 15,9540.7075,9281.997500000001
18/02/2018 16,9548.3,9207.567500000001
18/02/2018 17,9981.359999999999,9642.905
18/02/2018 18,11019.2125,10575.135
18/02/2018 19,11232.195,10868.22
18/02/2018 20,10860.085000000001,10608.4575
18/02/2018 21,10394.425,10177.4925
18/02/2018 22,10433.6525,10154.599999999999
18/02/2018 23,10325.4425,10132.21
19/02/2018 00,9763.9175,9674.5425
19/02/2018 01,9413.185,9360.3575
19/02/2018 02,9107.544999999998,8990.675
19/02/2018 03,9029.487500000001,8875.87
19/02/2018 04,9171.145,9115.15
19/02/2018 05,9698.050000000001,9619.832499999999
19/02/2018 06,10999.15,10982.955
19/02/2018 07,11936.465,11728.4675
19/02/2018 08,12143.872500000001,12402.2775
19/02/2018 09,12486.6,12177.225
19/02/2018 10,12522.475,12354.072499999998
19/02/2018 11,12653.247500000001,12390.1075
19/02/2018 12,12414.2925,12150.005
19/02/2018 13,12390.325,12225.8975
19/02/2018 14,12292.18,12025.25
19/02/2018 15,12170.407500000001,12067.5225
19/02/2018 16,12105.735,11941.8825
19/02/2018 17,12271.085,12207.3875
19/02/2018 18,12782.23,12669.305
19/02/2018 19,12550.2975,12462.005
19/02/2018 20,11905.332499999999,11814.0
19/02/2018 21,11299.184999999998,11179.57
19/02/2018 22,11315.4725,11279.9725
19/02/2018 23,11169.1125,11054.6175
20/02/2018 00,10802.494999999999,10641.4625
20/02/2018 01,10418.630000000001,10100.712500000001
20/02/2018 02,10127.685,9790.365
20/02/2018 03,9906.015,9723.2075
20/02/2018 04,9896.11,9731.377499999999
20/02/2018 05,10262.4275,10062.1325
20/02/2018 06,11441.3675,11183.555
20/02/2018 07,12293.9825,12112.3125
20/02/2018 08,12455.1025,12178.3275
20/02/2018 09,12525.812500000002,12493.65
20/02/2018 10,12526.505000000001,12274.9575
20/02/2018 11,12552.7275,12270.134999999998
20/02/2018 12,12203.42,11929.265000000001
20/02/2018 13,12239.7325,11936.895
20/02/2018 14,12137.1775,11858.265
20/02/2018 15,12110.599999999999,11774.115
20/02/2018 16,12075.4825,11738.375
20/02/2018 17,12201.650000000001,11990.9525
20/02/2018 18,12657.9425,12505.1175
20/02/2018 19,12362.207499999999,12252.585
20/02/2018 20,11746.51,11518.09
20/02/2018 21,11180.8525,10870.6375
20/02/2018 22,11288.920000000002,11023.589999999998
20/02/2018 23,11229.3825,10970.872500000001
21/02/2018 00,10661.535000000002,10407.134999999998
21/02/2018 01,10357.0825,10050.4075
21/02/2018 02,10080.61,9763.09
21/02/2018 03,9805.9275,9650.0425
21/02/2018 04,9756.175000000001,9593.2225
21/02/2018 05,10190.8475,9955.877499999999
21/02/2018 06,11387.2375,11123.28
21/02/2018 07,12280.93,12009.4625
21/02/2018 08,12353.91,12139.8625
21/02/2018 09,12569.619999999999,12260.9925
21/02/2018 10,12524.5425,12121.795
21/02/2018 11,12443.9225,11989.532500000001
21/02/2018 12,12059.512499999999,12013.43
21/02/2018 13,11907.1525,11802.1175
21/02/2018 14,11783.355,11592.37
21/02/2018 15,11814.5375,11500.995
21/02/2018 16,11590.5675,11498.58
21/02/2018 17,11767.085,11520.595000000001
21/02/2018 18,12417.2025,12103.275
21/02/2018 19,12432.2325,12073.55
21/02/2018 20,11851.939999999999,11638.54
21/02/2018 21,11327.545,11088.0025
21/02/2018 22,11356.2825,11266.949999999999
21/02/2018 23,11252.630000000001,11071.2325
22/02/2018 00,10757.457499999999,10478.625
22/02/2018 01,10407.529999999999,10042.462499999998
22/02/2018 02,10188.5925,9854.965
22/02/2018 03,9919.7625,9734.1675
22/02/2018 04,9977.5,9701.510000000002
22/02/2018 05,10361.295,10128.592499999999
22/02/2018 06,11447.3475,11271.947499999998
22/02/2018 07,12372.6125,12077.994999999999
22/02/2018 08,12453.5175,12245.045000000002
22/02/2018 09,12483.177500000002,12341.92
22/02/2018 10,12290.224999999999,12287.095000000001
22/02/2018 11,12180.0075,12080.0675
22/02/2018 12,11724.38,11639.93
22/02/2018 13,11638.7925,11543.074999999999
22/02/2018 14,11585.9275,11298.2975
22/02/2018 15,11421.467500000002,11346.589999999998
22/02/2018 16,11385.55,11113.895
22/02/2018 17,11531.7375,11351.01
22/02/2018 18,12181.11,11874.08
22/02/2018 19,12203.3325,11893.810000000001
22/02/2018 20,11692.252499999999,11412.5825
22/02/2018 21,11138.317500000001,10911.34
22/02/2018 22,11315.9775,11061.4675
22/02/2018 23,11289.7,10970.965
23/02/2018 00,10768.015,10467.89
23/02/2018 01,10489.705000000002,9992.519999999999
23/02/2018 02,10125.96,9846.0975
23/02/2018 03,9854.9725,9613.0325
23/02/2018 04,9913.289999999999,9548.6875
23/02/2018 05,10367.0625,10013.405
23/02/2018 06,11614.095000000001,11172.302500000002
23/02/2018 07,12374.300000000001,12093.970000000001
23/02/2018 08,12436.012499999999,12143.285
23/02/2018 09,12470.047499999999,12218.627499999999
23/02/2018 10,12136.965,12012.4775
23/02/2018 11,12061.0875,11801.68
23/02/2018 12,11787.4,11438.582500000002
